159,the poet and the flea: ode to william blake (volume 1),a graphic novel about the poet-painter william blake and the ghost of a flea that is said to have haunted him.,comics/graphic novels,2000,USD,60,Thursday,October,6251,180,1,1,successful
160,pulido/maclean’s graphic novel: zack the zombie exterminator,"help brian pulido (evil ernie, lady death) & mike maclean (sharktopus) bring horror comedy zack the zombie exterminator -- to life!",comics/graphic novels,15000,USD,30,Thursday,October,25846,592,1,0,successful
161,rainbow skies forever,"rainbow skies forever is an original graphic novel about friendship, growing up, and abuse. now, it will be available in print!",comics/graphic novels,500,USD,30,Wednesday,September,725,36,1,0,successful
162,the guidebook for human adjustment v2.21,"domestication at its most spectacular and ruthlessly efficient. welcome to 120 pages of ""the guidebook for human adjustment v2.21""",comics/graphic novels,1000,GBP,30,Wednesday,September,1120,26,1,0,successful
163,helvis: a southern fried punk rock comic book fantasy by jmm,filmmaker mike mccarthy returns to kill the comic strip punk he created 22 years ago inspired by cult movies big daddy roth & ec's mad!,comics/graphic novels,3000,USD,31,Wednesday,September,3210,41,1,0,successful
164,the sires of time volume first (a hardcover graphic novel),a two-toned collection featuring the adventures of four time-traveling knights on a quest to find the scattered shards of excalibur,comics/graphic novels,12000,USD,32,Wednesday,September,13337,201,1,0,successful
165,census,"census is a science fiction graphic novel and ""voice comic"" - essentially a short film in which the book is read aloud to you.",comics/graphic novels,3000,USD,45,Wednesday,September,3790,80,1,0,successful
166,everette hartsoe's arizona: knightshifter collection-175page,rikki phoenix was born with a secret that gives her the ability to shape shift into nocturnal creatures as the demon-hunter arizona,comics/graphic novels,1,USD,10,Tuesday,September,1250,26,1,0,successful
167,f/w chaos volume 2: a bridge too far!,misaki and amaya return to investigate their friend's murder. what chaos awaits our heroes and their friends? pledge and find out!,comics/graphic novels,3000,USD,40,Monday,September,3500,82,1,0,successful
168,shiroi hana - chef knife collection | japanese steel,shiroi hana is edge of belgravia's new and improved chef knife collection. it combines japanese steel with a polished damascus blade!,food,25000,GBP,38,Tuesday,July,353784,1529,1,1,successful
169,nomad energy- radically sustainable energy drink,"creating a radically sustainable world by reinventing the energy drink.  delicious, plant based, made from six real ingredients.",food/drinks,5000,USD,24,Tuesday,July,16678,257,1,1,successful
170,world of corn: a community meal and discussion,"a chance to discuss our food system's historical development and its current social, economic, and political consequences.",food/events,700,USD,20,Tuesday,July,1011,23,1,0,successful
171,the tea crane - your personal artisan japanese tea sommelier,instigating a revival of truly traditional japanese tea by supporting  small-scale artisan tea producers.,food/drinks,300000,JPY,60,Monday,July,1704921,218,1,1,successful
172,no deprivation diet cookbook,the no deprivation diet cookbook is coming your way!!  this cookbook will have all your favorite meals and not leave you hangry.,food/cookbooks,500,USD,60,Monday,July,671,14,1,0,successful
173,barùkas® trail mix | the new superfood,discover a delicious new south american superfood that's good for you and the planet. we're planting a tree for every 5 bags ordered.,food,40000,USD,39,Monday,July,50546,856,1,1,successful
174,more smoked hot sauces!,it turns out that folks really like our smoked hot sauces but our tiny home smoker just can't keep up,food/small batch,9000,USD,30,Sunday,July,12058,125,1,0,successful
175,enerzaid - a glucose drink with no artificial sweeteners,we're creating a range of delicious sparkling glucose drinks that contain no artificial sweeteners.,food/drinks,1000,GBP,33,Saturday,July,1894,75,1,0,successful
176,stray spoon – the new batch,the best dog meal on earth.  period.,food/small batch,1500,USD,30,Saturday,July,1707,15,1,0,successful
177,"storied coffee - espresso, tea & boba for schenectady","storied coffee plans an inviting specialty coffee shop in the village of scotia dedicated to quality, craft, and customer connection.",food/restaurants,20000,USD,30,Friday,July,24822,190,1,0,successful
178,blue aces french macarons & custom cookie snack crates,"get gourmet & custom french macarons, custom cookies & other sweet treats, help blue aces bake shoppe start shipping snack crates!",food,3800,USD,30,Friday,July,4461,74,1,0,successful
179,no bs brew company,"no bs brew company is a startup microbrewery that will be nestled near the north end of conesus lake, 20 minutes south of rochester ny.",food/drinks,8000,USD,30,Thursday,July,10060,117,1,0,successful
180,kick start teaneva's 1st ep,"a ambitious,bubblicious sister pop/r&b duo who desire our original music: copy written & professionally recorded for a smashing 1st ep!",music/pop,10000,USD,59,Sunday,February,317,19,0,0,failed
181,need funds for the studio,to create a single cd i need to go to a studio to create the music and the associated press work with sampling of radio stations.,music/pop,5000,EUR,29,Friday,February,1,1,0,0,failed
182,dj khaled parody birthday song,"i created funny birthday song using all of dj khaled snap chat lingo.
the original song got 60k views & that inspired me to fix it up.",music/pop,1200,USD,30,Thursday,February,0,0,0,0,failed
183,the sound of music,"i am an aspiring producer/artist trying to make a difference in the music industry, i just want people to feel good listening .",music/pop,30000,GBP,30,Tuesday,February,0,0,0,0,failed
184,better late than never,as an artist i see kickstarter as a way for me to expand on my creativity and launch a music career my fans deserve.,music/pop,40000,USD,30,Saturday,February,0,0,0,0,failed
185,kirby - debut ep - miss independent,i'm 17 years old from the uk. please help me to record and release my debut ep titled miss independent.,music/pop,1700,GBP,30,Friday,February,403,13,0,0,failed
186,put it down on me - music video,put it down on me is the first track off of tinah's upcoming ep - an award-winning song in need of a video to bring it to life!,music/pop,2100,CAD,21,Thursday,February,943,12,0,0,failed
187,new album! 'start again' - lucina's bigger/better 2nd album!,getting ready for the big push of my 2nd album out into the world...trust me...it's going to be epic! :),music/pop,300,GBP,30,Tuesday,January,140,6,0,0,failed
188,the cat's pajamas - vocal band new album!!!,the cat's pajamas - vocal band (a cappella group) are recording their newest album and need your help! pop a cappella hits will ensue!,music/pop,12000,USD,15,Thursday,January,162,6,0,0,failed
189,arado - spooky action at a distance - help create a universe,"arado is a musical/ visual alternative universe with interconnected characters, story line and songs.",music/pop,10000,AUD,53,Monday,January,3427,30,0,0,failed
190,"""make. believe."" new music by jillana jones! (5-song ep)","support jillana in creating ""make. believe,"" her debut, pop, r&b ep, about faith, heartbreak and love in the summertime.",music/pop,6000,USD,30,Sunday,January,2137,29,0,0,failed
191,chicago non-profit social justice pop album!,help me record a protest album. it's 40% done. your support will bring it home. really can't donate? share. share. share!! it helps!,music/pop,2200,USD,32,Thursday,January,360,13,0,0,failed
192,flesh of white: a witch doctor stalks the innocent in africa,88 pages of a mother's fight to save her son with albinism from a witch doctor hell-bent on harvesting his flesh for dark rituals!,comics/graphic novels,5000,USD,28,Tuesday,September,5239,92,1,0,successful
193,woman in the mirror - halloween in the machine - votecard,"the saga of molly, the woman in the mirror, continues.",comics/graphic novels,20,USD,44,Thursday,September,108,15,1,0,successful
194,land of the rising dead - graphic novel #01,"the first issue of an action-packed comic series set against the backdrop of feudal japan where ninja, samurai, and zombies collide!",comics/graphic novels,1800,CAD,33,Thursday,September,5134,125,1,0,successful
195,"""warrior saints"", the graphic novel",before the crusades. before the dark ages.  before the barbarians crushed great empires. here fought the warrior saints.,comics/graphic novels,12600,USD,31,Wednesday,September,26986,206,1,0,successful
196,focus shift: volume one,"an adventurous science fiction comic that follows a young pilot, k, as she journeys through a forgotten land to prove her worth.",comics/graphic novels,4000,USD,31,Monday,September,4120,99,1,1,successful
197,duck! third time is the charm,duck and her lesbian entourage descend on ptown for memorial day weekend and have themselves a crazy time.,comics/graphic novels,15000,USD,30,Monday,September,15335,202,1,1,successful
198,bi-morphon - comic,bi-morphon is ready for print! i alone can't make it happen!,comics/graphic novels,350,USD,30,Saturday,September,415,23,1,0,successful
199,the dark reaches | horror anthology comic,"collecting over 75 pages of darkness, macabre, and terror in comic-book form.",comics/graphic novels,4250,USD,25,Friday,September,5262,122,1,0,successful
200,the locksmith issue #2,noir meets fantasy and sci-fi in this 5 issue graphic novel series: a cop guards a gateway to the beginning and end of the universe.,comics/graphic novels,3000,USD,30,Tuesday,September,6176,163,1,0,successful
201,silver volume 2,"the award-nominated graphic novel series silver, created by stephan franck, continues with silver volume 2, trade paperback!",comics/graphic novels,16000,USD,30,Tuesday,September,16683,249,1,0,successful
202,the showdown vol.1: burn rubber in hell!,"mythical, hot-rodding creatures race in the nine layers of dante’s inferno to raise hell on earth once again.",comics/graphic novels,1800,USD,28,Monday,September,2616,75,1,0,successful
203,fisk: the s.u.b.s.t.i.t.u.t.e.,fisk: the s.u.b.s.t.i.t.u.t.e. is a 96 page sci-fi/secret agent themed graphic novel divided into 4 chapters.,comics/graphic novels,3000,CAD,40,Monday,September,4510,103,1,0,successful
204,"we are adding another 18 taps, own yours today!","this kickstarter campaign is for the expansion of my draft selection from 18 to 36 taps. and, so many people want their own tap!",food/drinks,7000,USD,60,Thursday,July,7257,30,1,0,successful
205,"pay it forkward- sliders, shakes & sides by chef jess",a food truck that gives back to the community,food/food trucks,10000,USD,30,Thursday,July,13205,77,1,0,successful
